NODE_ID,NODE_TYPE,NODE_NAME,LAT,LOGI
4050094700,102,이도이동2074,33.49479588,126.5414446
4050094800,101,아라이동2075,33.49401264,126.5422445
4050094900,102,도남동800,33.49437085,126.5215588
4050095000,102,용담이동617-38,33.51073566,126.5080099
4050095100,102,용담이동2693-8,33.50443636,126.5111222
4050095200,102,용담이동833,33.51016902,126.500548
4050095300,102,용담이동909-9,33.51171052,126.501248
4050095400,101,용담일동295-48,33.51047739,126.5159467
4050095500,101,용담일동220-44,33.50986079,126.5158467
4050095600,101,용담일동228-46,33.50927752,126.5161217
4050095700,101,용담일동221-1,33.50983579,126.5162092
4050095800,101,용담일동2578,33.50921086,126.5171216
4050095900,101,용담일동2578,33.50951916,126.5175966
4050096000,101,용담일동2578,33.50995245,126.5184215
4050096100,101,용담일동2578,33.51020243,126.519009
4050096200,101,용담일동140-2,33.51081069,126.5179215
4050096300,102,용담일동135-46,33.51096901,126.5178715
4050096400,102,삼도이동1932-42,33.51205224,126.5234961
4050096500,101,일도일동1491-1,33.51144399,126.5264833
4050096600,101,일도일동1105-12,33.51191061,126.5287956
4050096700,101,일도일동1105-18,33.51153565,126.5289331
4050096800,102,일도일동1496-22,33.51186062,126.5301705
4050096900,101,일도1동주민센터,33.51538522,126.5267958
4050097000,102,건입동1429,33.5162268,126.5268707
4050097100,102,일도일동1492-13,33.51526024,126.5281956
4050097200,102,제주북초등학교,33.51461862,126.5230336
4050097300,102,건입동1429,33.51761832,126.5281206
4050097400,102,건입동1047-1,33.51657679,126.5356325
4050097500,102,건입동1005-2,33.51623516,126.5336827
4050097600,101,제주동초등학교,33.51468533,126.5332827
4050097700,102,건입동918-58,33.51925982,126.5334577
4050097800,101,건입동731,33.51475201,126.5397321
4050097900,102,건입동1427-13,33.51579358,126.5426944
4050098000,101,아라일동3018,33.44676794,126.5681176
4050098100,101,아라일동3019,33.44513479,126.5681301
4050098200,102,영평동2796,33.47228179,126.5655052
4050098300,101,아라일동6098,33.47624793,126.5423196
4050098400,101,아라일동6176,33.47444813,126.5438195
4050098500,101,아라일동6163,33.47443982,126.5499815
4050098600,101,아라일동6163,33.4725317,126.549944
4050098700,102,아라일동6162,33.47099021,126.550494
4050098800,102,아라일동6183,33.47252334,126.543807
4050098900,101,아라일동6176,33.47446479,126.5417072
4050099000,102,아라일동6178,33.47447311,126.5400573
4050099100,102,아라일동6178,33.46927369,126.5417072
4050099200,102,아라일동1753-3,33.46861545,126.5458694
4050099300,102,오등동10-2,33.44450143,126.5439697
4050099400,102,아라일동1,33.45042583,126.5581309
4050099500,102,아라일동2991,33.44801777,126.5599683
4050099600,102,아라일동2988-3,33.4470679,126.5649804
4050099700,101,영평동2278,33.44433488,126.5701049
4050099800,101,영평동2278,33.44436822,126.5713423
4050099900,101,아라일동3018,33.44512645,126.5671427
4050100000,102,아라일동2988-3,33.44510145,126.5655178
4050100100,103,속성변화점,33.4430517,126.5710924
4050100200,101,월평동750,33.45537536,126.5745295
4050100300,101,영평동2273,33.45505038,126.5729546
4050100400,101,월평동751,33.45517538,126.574592
4050100500,101,월평동739-3,33.45475876,126.5747045
4050100600,101,월평동753,33.45424215,126.574892
4050100700,101,월평동738-6,33.45470043,126.574367
4050100800,101,월평동751,33.45525037,126.574942
4050100900,101,월평동753,33.45430881,126.5752669
4050101000,102,화북일동5749,33.52463437,126.5671922
4050101100,101,영평동2273,33.45168409,126.5731421
4050101200,101,영평동2173-2,33.45206738,126.5731421
4050101300,101,월평동750,33.4517341,126.5768668
4050101400,101,월평동750,33.45560034,126.5756169
4050101500,103,속성변화점,33.45436714,126.5755919
4050101600,101,영평동2173-2,33.45327558,126.5732046
4050101700,101,영평동2173-2,33.45430047,126.5729796
4050101800,101,제주국제자유도시개발센터,33.45329224,126.5719047
